frequency,num_pairs,datamgmt/cpu_mean,datamgmt/cpu_median,datamgmt/cpu_std,datamgmt/cpu_mad,structural/cpu_mean,structural/cpu_median,structural/cpu_std,structural/cpu_mad,continuous/cpu_mean,continuous/cpu_median,continuous/cpu_std,continuous/cpu_mad,neo4j/cpu_mean,neo4j/cpu_median,neo4j/cpu_std,neo4j/cpu_mad,influxdb/cpu_mean,influxdb/cpu_median,influxdb/cpu_std,influxdb/cpu_mad,ros2talker/cpu_mean,ros2talker/cpu_median,ros2talker/cpu_std,ros2talker/cpu_mad,ros2listener/cpu_mean,ros2listener/cpu_median,ros2listener/cpu_std,ros2listener/cpu_mad,stream/cpu_mean,stream/cpu_median,stream/cpu_std,stream/cpu_mad,ros2/cpu_mean,ros2/cpu_median,ros2/cpu_std,ros2/cpu_mad
20,0,0.019466666666666667,0.019999999999999973,0.000517942248709495,4.5102810375396984e-17,0.00715,0.007000000000000029,0.0005196321137170735,4.5102810375396984e-17,0.007866666666666668,0.008000000000000007,0.000643267520902675,1.0408340855860843e-17,0.004757599999999998,0.004504399999999719,0.0016147494899015808,0.0003157999999999104,0.0029740383333333315,0.0029465000000000073,0.00041973539379077854,0.00018129999999985094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04221497166666667,0.042450899999999736,0.003715326767021603,0.000497099999999862,0.0,0.0,0.0,0.0
20,10,0.021216666666666665,0.021999999999999888,0.0006215495050749393,1.7694179454963432e-16,0.0071833333333333315,0.007000000000000029,0.0005335062061538519,4.5102810375396984e-17,0.010616666666666667,0.010999999999999987,0.0006096822523743997,4.5102810375396984e-17,0.019452811666666656,0.015416200000001368,0.012076629173493132,0.0011188000000004195,0.00465745166666667,0.004571999999999576,0.0006779112108193703,0.0002891000000005304,0.04581666666666666,0.04699999999999989,0.0019486391720961057,0.0010000000000001535,0.028933333333333332,0.02900000000000009,0.0018401966708096503,0.001000000000000157,0.06312692999999998,0.05998820000000085,0.014519278347915693,0.001407900000001217,0.07474999999999998,0.07599999999999998,0.003788835842905756,0.0020000000000003106
20,20,0.022491803278688525,0.02299999999999998,0.0006500760494407483,1.1449174941446927e-16,0.007131147540983607,0.007000000000000006,0.0006001412263171265,2.2551405187698492e-17,0.01278688524590164,0.012999999999999989,0.0005822225097395819,1.734723475976807e-17,0.023946622950819667,0.024232200000000148,0.0021312286111785953,0.0020232999999990394,0.005051854098360658,0.0049324499999997325,0.0006588484053130519,0.0003318499999998897,0.08475409836065576,0.08599999999999994,0.0028413810599219958,0.0019999999999997797,0.059868852459016395,0.06049999999999996,0.002382611205839555,0.0015000000000002338,0.07140831311475411,0.07216464999999986,0.004622516801989104,0.0023551499999990835,0.14462295081967214,0.1464999999999999,0.00522399226576155,0.0035000000000000135
20,30,0.024442622950819667,0.025,0.0005150283849343985,0.0,0.007131147540983606,0.007000000000000029,0.0006796060673505338,0.0009999999999999115,0.015196721311475411,0.015000000000000036,0.0005944660045019274,8.847089727481716e-17,0.03481553606557379,0.03531380000000013,0.002596641731905454,0.0003975000000025347,0.005381911475409862,0.005316249999999911,0.0006659029739725748,0.00038015000000086747,0.14436065573770487,0.14600000000000007,0.004798893469444071,0.0030000000000001137,0.10118032786885246,0.10300000000000012,0.0039551154032603855,0.0030000000000001137,0.08696793934426233,0.0876300500000001,0.005051645162664888,0.0017776500000034022,0.24554098360655735,0.2490000000000002,0.008754008872704456,0.006000000000000227
20,40,0.0255,0.027999999999999935,0.0006113406364191354,1.8041124150158794e-16,0.007166666666666666,0.008000000000000007,0.0005802588531856567,2.2551405187698492e-17,0.017249999999999998,0.01899999999999995,0.0005802588531856629,8.673617379884035e-17,0.050736623333333265,0.050356200000010176,0.005773070663585616,0.0033310999999912397,0.005678766666666681,0.0055264999999963035,0.0007980567547773029,0.00035000000000309263,0.1837833333333333,0.2009999999999991,0.005245360303526027,0.003999999999999199,0.13761666666666666,0.1490000000000009,0.005084670299426572,0.0030000000000001137,0.1063320566666666,0.11088270000000637,0.008342985761153374,0.003681099999994622,0.32139999999999996,0.35,0.0103300306029526,0.006999999999999312
30,0,0.019666666666666666,0.020000000000000018,0.0006948083337796491,9.020562075079397e-17,0.007249999999999999,0.007000000000000029,0.0005539296944293051,4.5102810375396984e-17,0.0079,0.008000000000000007,0.0006149320594632358,1.0408340855860843e-17,0.00448372833333335,0.0045540000000002575,0.0005536079483366759,0.00023419999999987288,0.0029508216666666674,0.002896300000000096,0.00042062272421385577,0.00015799999999988046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04225121666666668,0.042450300000000406,0.0028379007602227216,0.00039219999999989905,0.0,0.0,0.0,0.0
30,10,0.021383333333333334,0.021999999999999974,0.0005751527634848268,9.020562075079397e-17,0.007216666666666666,0.007000000000000029,0.000575660624743597,4.5102810375396984e-17,0.011049999999999999,0.011000000000000032,0.0005362379506193083,4.5102810375396984e-17,0.016503186666666683,0.015885000000000104,0.0034100247938473774,0.0009511000000003399,0.004771451666666664,0.004707799999999906,0.0006298556469373745,0.0003487000000006908,0.05653333333333334,0.05700000000000003,0.002184371458210745,0.001999999999999953,0.0375,0.03799999999999999,0.001602343403706446,0.0010000000000000633,0.06092463833333334,0.06059280000000005,0.005726931779632484,0.001299800000001211,0.09403333333333333,0.09500000000000003,0.0037867148619171913,0.0030000000000000165
30,20,0.023133333333333336,0.02399999999999993,0.0007035852080199494,0.0009999999999998899,0.007166666666666667,0.007000000000000029,0.0005887112592899257,4.5102810375396984e-17,0.013566666666666668,0.013999999999999967,0.0006373344549614565,9.020562075079397e-17,0.02613341833333342,0.026587200000000165,0.001863029942770364,0.000551799999999502,0.00518049666666665,0.005053300000000149,0.0006658800905546298,0.00033489999999858355,0.1166,0.11799999999999997,0.002574432577793396,0.0019999999999999463,0.08088333333333335,0.08200000000000003,0.0029337114326923115,0.00199999999999996,0.07518058166666673,0.07664050000000025,0.004458540955596326,0.0018866999999981107,0.19748333333333334,0.2,0.005508144010485707,0.003999999999999906
30,30,0.023483333333333335,0.02400000000000002,0.0004942687305753315,0.0,0.007233333333333333,0.007000000000000029,0.0005496930762552795,4.5102810375396984e-17,0.015583333333333334,0.016000000000000014,0.00048471674352083756,0.0,0.03522540333333343,0.035743300000001456,0.002876723179320545,0.0031988000000069405,0.005380650000000032,0.005219999999999914,0.0007002333510939952,0.0004046999999985706,0.18283333333333335,0.18500000000000014,0.005169087182737965,0.0030000000000008076,0.13286666666666666,0.13499999999999943,0.003513936518192515,0.001999999999999613,0.08690605333333347,0.08796330000000144,0.005105635080765988,0.0036035000000055563,0.3157,0.31999999999999956,0.00868302370093048,0.005000000000000421
30,40,0.025147540983606553,0.027000000000000135,0.0005617690055390979,1.7694179454963432e-16,0.0073934426229508195,0.008000000000000007,0.000400891862868636,0.0,0.01809836065573771,0.019999999999999928,0.0005943456513231558,1.8041124150158794e-16,0.053118995081967275,0.05332305000000588,0.0049579294596105005,0.001253599999995459,0.0059594557377049134,0.005766249999999218,0.0006399061940785259,0.0002007000000020299,0.24972131147540985,0.27150000000000035,0.004826031953436006,0.00349999999999967,0.18200000000000002,0.1980000000000004,0.004553719758215389,0.002500000000000571,0.10971779508196726,0.11408930000000517,0.007154842173419916,0.0014542999999978463,0.4317213114754099,0.46950000000000075,0.009379751711651396,0.006000000000000241
