Time,t,structuralLive,structuralRotation,sessiond,relayd
2025-07-01 10:39:06,630,0.4428255,0,0.0049996,0.5863867
2025-07-01 10:39:07,631,0.4435714,0,0.0042857,0.5857143
2025-07-01 10:39:08,632,0.4435714,0,0.0042857,0.5864286
2025-07-01 10:39:09,633,0.4443175,0,0.0050004,0.5857561
2025-07-01 10:39:10,634,0.4428571,0,0.005,0.585
2025-07-01 10:39:11,635,0.4435714,0,0.0064286,0.585
2025-07-01 10:39:12,636,0.4435714,0,0.0057143,0.585
2025-07-01 10:39:13,637,0.4435397,0,0.0049996,0.5856725
2025-07-01 10:39:14,638,0.4435397,0,0.0049996,0.5856725
2025-07-01 10:39:15,639,0.4428255,0,0.0057139,0.5856725
2025-07-01 10:39:16,640,0.4435397,0,0.0057139,0.5856725
2025-07-01 10:39:17,641,0.4435714,0,0.0057143,0.5864286
2025-07-01 10:39:18,642,0.4435714,0,0.0042857,0.5857143
2025-07-01 10:39:19,643,0.4428571,0,0.005,0.5857143
2025-07-01 10:39:20,644,0.4436031,0,0.0050004,0.5850418
2025-07-01 10:39:21,645,0.4428255,0,0.0049996,0.5856725
2025-07-01 10:39:22,646,0.4428571,0,0.005,0.5857143
2025-07-01 10:39:23,647,0.4428571,0,0.0042857,0.5857143
2025-07-01 10:39:24,648,0.4435714,0,0.0042857,0.5864286
2025-07-01 10:39:25,649,0.4435714,0,0.0042857,0.5864286
2025-07-01 10:39:26,650,0.4428571,0,0.005,0.5864286
2025-07-01 10:39:27,651,0.4435714,0,0.005,0.5864286
2025-07-01 10:39:28,652,0.4436031,0,0.0050004,0.5857561
2025-07-01 10:39:29,653,0.4435714,0,0.005,0.5857143
2025-07-01 10:39:30,654,0.4436031,0,0.0057147,0.5857561
2025-07-01 10:39:31,655,0.4436031,0,0.006429,0.5857561
2025-07-01 10:39:32,656,0.4435714,0,0.0057143,0.5864286
2025-07-01 10:39:33,657,0.445,0,0.005,0.5857143
2025-07-01 10:39:34,658,0.4442857,0,0.005,0.5864286
2025-07-01 10:39:35,659,0.4443175,0,0.0057147,0.5857561
2025-07-01 10:39:36,660,0.4442857,0,0.0064286,0.5857143
2025-07-01 10:39:37,661,0.4442857,0,0.0064286,0.5857143
2025-07-01 10:39:38,662,0.444254,0,0.0064281,0.5856725
2025-07-01 10:39:39,663,0.4435714,0,0.005,0.585
2025-07-01 10:39:40,664,0.4442857,0,0.0042857,0.5857143
2025-07-01 10:39:41,665,0.4436031,0,0.004286,0.5857561
2025-07-01 10:39:42,666,0.4435714,0,0.0057143,0.5857143
2025-07-01 10:39:43,667,0.4443175,0,0.0050004,0.5857561
2025-07-01 10:39:44,668,0.4435714,0,0.0042857,0.5857143
2025-07-01 10:39:45,669,0.444254,0,0.0035712,0.5856725
2025-07-01 10:39:46,670,0.4435714,0,0.0035714,0.5857143
2025-07-01 10:39:47,671,0.4428571,0,0.0042857,0.5864286
2025-07-01 10:39:48,672,0.4435714,0,0.0042857,0.5857143
2025-07-01 10:39:49,673,0.4435714,0,0.0042857,0.5857143
2025-07-01 10:39:50,674,0.4435714,0,0.0035714,0.5857143
2025-07-01 10:39:51,675,0.4428571,0,0.0035714,0.5864286
2025-07-01 10:39:52,676,0.4428571,0,0.0035714,0.5864286
2025-07-01 10:39:53,677,0.4435714,0,0.005,0.5864286
2025-07-01 10:39:54,678,0.4435714,0,0.0057143,0.5857143
2025-07-01 10:39:55,679,0.4435714,0,0.0057143,0.5857143
2025-07-01 10:39:56,680,0.444254,0,0.0042854,0.5863867
2025-07-01 10:39:57,681,0.4435397,0,0.0049996,0.5856725
2025-07-01 10:39:58,682,0.4435397,0,0.0049996,0.5863867
2025-07-01 10:39:59,683,0.4436031,0,0.0057147,0.5864705
2025-07-01 10:40:00,684,0.4435714,0,0.0057143,0.5864286
2025-07-01 10:40:01,685,0.4435714,0,0.005,0.5857143
2025-07-01 10:40:02,686,0.4435714,0,0.0042857,0.5864286
2025-07-01 10:40:03,687,0.4435397,0,0.0042854,0.5863867
2025-07-01 10:40:04,688,0.4435714,0,0.0042857,0.5864286
2025-07-01 10:40:05,689,0.4442857,0,0.0042857,0.5864286
2025-07-01 10:40:06,690,0.4450318,0,0.0057147,0.5857561
2025-07-01 10:40:07,691,0.444254,0,0.0049996,0.5863867
2025-07-01 10:40:08,692,0.4435714,0,0.0042857,0.5864286
2025-07-01 10:40:09,693,0.444254,0,0.0049996,0.5856725
2025-07-01 10:40:10,694,0.4436031,0,0.0057147,0.5857561
2025-07-01 10:40:11,695,0.4436031,0,0.0050004,0.5857561
2025-07-01 10:40:12,696,0.4443175,0,0.0057147,0.5864705
2025-07-01 10:40:13,697,0.444254,0,0.0049996,0.5856725
2025-07-01 10:40:14,698,0.4442857,0,0.0057143,0.5857143
2025-07-01 10:40:15,699,0.4435714,0,0.0064286,0.5857143
2025-07-01 10:40:16,700,0.4435714,0,0.0078571,0.585
2025-07-01 10:40:17,701,0.4436031,0,0.0071434,0.5857561
2025-07-01 10:40:18,702,0.444254,0,0.0071423,0.5849582
2025-07-01 10:40:19,703,0.4435714,0,0.0071429,0.585
2025-07-01 10:40:20,704,0.4428571,0,0.0064286,0.5857143
2025-07-01 10:40:21,705,0.4436031,0,0.006429,0.5850418
2025-07-01 10:40:22,706,0.4435714,0,0.0064286,0.5857143
2025-07-01 10:40:23,707,0.4436031,0,0.0057147,0.5857561
2025-07-01 10:40:24,708,0.4435397,0,0.0049996,0.5849582
2025-07-01 10:40:25,709,0.4442857,0,0.0057143,0.5857143
2025-07-01 10:40:26,710,0.4435714,0,0.005,0.5842857
2025-07-01 10:40:27,711,0.4428888,0,0.0050004,0.5850418
2025-07-01 10:40:28,712,0.4428571,0,0.0042857,0.5842857
2025-07-01 10:40:29,713,0.4442857,0,0.0042857,0.5857143
2025-07-01 10:40:30,714,0.4442857,0,0.0042857,0.5857143
2025-07-01 10:40:31,715,0.445,0,0.0042857,0.585
2025-07-01 10:40:32,716,0.4436031,0,0.004286,0.5850418
2025-07-01 10:40:33,717,0.4435714,0,0.005,0.585
2025-07-01 10:40:34,718,0.445,0,0.0042857,0.5842857
2025-07-01 10:40:35,719,0.4435714,0,0.0042857,0.585
2025-07-01 10:40:36,720,0.4442857,0,0.0042857,0.585
2025-07-01 10:40:37,721,0.4435714,0,0.0042857,0.585
2025-07-01 10:40:38,722,0.4443175,0,0.004286,0.5850418
2025-07-01 10:40:39,723,0.4435714,0,0.005,0.585
2025-07-01 10:40:40,724,0.4442857,0,0.005,0.5857143
2025-07-01 10:40:41,725,0.4435714,0,0.005,0.585
2025-07-01 10:40:42,726,0.4442857,0,0.005,0.5857143
2025-07-01 10:40:43,727,0.4442857,0,0.0042857,0.5842857
2025-07-01 10:40:44,728,0.4435397,0,0.0035712,0.5849582
2025-07-01 10:40:45,729,0.4428571,0,0.0035714,0.585
2025-07-01 10:40:46,730,0.4435714,0,0.0042857,0.5857143
2025-07-01 10:40:47,731,0.444254,0,0.0035712,0.5849582
2025-07-01 10:40:48,732,0.4428255,0,0.0035712,0.5856725
2025-07-01 10:40:49,733,0.4435714,0,0.0035714,0.585
2025-07-01 10:40:50,734,0.4435714,0,0.0035714,0.585
2025-07-01 10:40:51,735,0.4435714,0,0.0035714,0.585
2025-07-01 10:40:52,736,0.4435714,0,0.0035714,0.5857143
2025-07-01 10:40:53,737,0.4435714,0,0.0035714,0.585
2025-07-01 10:40:54,738,0.4435714,0,0.005,0.585
2025-07-01 10:40:55,739,0.444254,0,0.0049996,0.5849582
2025-07-01 10:40:56,740,0.4435714,0,0.0064286,0.585
2025-07-01 10:40:57,741,0.4428255,0,0.0064281,0.5856725
2025-07-01 10:40:58,742,0.4428888,0,0.0057147,0.5857561
2025-07-01 10:40:59,743,0.4428571,0,0.0064286,0.5857143
2025-07-01 10:41:00,744,0.4435714,0,0.0057143,0.585
2025-07-01 10:41:01,745,0.4436031,0,0.006429,0.5857561
2025-07-01 10:41:02,746,0.4428888,0,0.0071434,0.5857561
2025-07-01 10:41:03,747,0.4435714,0,0.0064286,0.585
2025-07-01 10:41:04,748,0.4428571,0,0.0064286,0.5857143
2025-07-01 10:41:05,749,0.4435714,0,0.0064286,0.5857143
2025-07-01 10:41:06,750,0.4428571,0,0.0071429,0.585
2025-07-01 10:41:07,751,0.4435714,0,0.0057143,0.5864286
2025-07-01 10:41:08,752,0.4428571,0,0.0042857,0.5857143
2025-07-01 10:41:09,753,0.4428888,0,0.004286,0.5864705
2025-07-01 10:41:10,754,0.4435714,0,0.0035714,0.585
2025-07-01 10:41:11,755,0.4436031,0,0.004286,0.5850418
2025-07-01 10:41:12,756,0.4435714,0,0.005,0.5842857
2025-07-01 10:41:13,757,0.4442857,0,0.0042857,0.585
2025-07-01 10:41:14,758,0.4435714,0,0.0042857,0.5857143
2025-07-01 10:41:15,759,0.4428571,0,0.0035714,0.585
2025-07-01 10:41:16,760,0.4435397,0,0.0035712,0.5849582
2025-07-01 10:41:17,761,0.4435714,0,0.0042857,0.5857143
2025-07-01 10:41:18,762,0.4442857,0,0.0042857,0.585
2025-07-01 10:41:19,763,0.4435397,0,0.0049996,0.5856725
2025-07-01 10:41:20,764,0.4435714,0,0.0042857,0.5864286
2025-07-01 10:41:21,765,0.4428571,0,0.005,0.5842857
2025-07-01 10:41:22,766,0.4428255,0,0.0049996,0.5849582
2025-07-01 10:41:23,767,0.4428255,0,0.0049996,0.584244
2025-07-01 10:41:24,768,0.4428571,0,0.0042857,0.5857143
2025-07-01 10:41:25,769,0.4428571,0,0.0035714,0.5857143
2025-07-01 10:41:26,770,0.4428255,0,0.0035712,0.5856725
2025-07-01 10:41:27,771,0.4428255,0,0.0049996,0.5849582
2025-07-01 10:41:28,772,0.4428571,0,0.005,0.585
2025-07-01 10:41:29,773,0.4435714,0,0.005,0.585
2025-07-01 10:41:30,774,0.4436031,0,0.004286,0.5850418
2025-07-01 10:41:31,775,0.4428571,0,0.0042857,0.585
2025-07-01 10:41:32,776,0.4421113,0,0.0049996,0.5849582
2025-07-01 10:41:33,777,0.4428571,0,0.0042857,0.585
2025-07-01 10:41:34,778,0.4428571,0,0.0057143,0.5842857
2025-07-01 10:41:35,779,0.4435714,0,0.0057143,0.585
2025-07-01 10:41:36,780,0.4428571,0,0.0057143,0.585
2025-07-01 10:41:37,781,0.4436031,0,0.0057147,0.5857561
2025-07-01 10:41:38,782,0.4428571,0,0.0064286,0.585
2025-07-01 10:41:39,783,0.4435714,0,0.0071429,0.5842857
2025-07-01 10:41:40,784,0.4436031,0,0.006429,0.5850418
2025-07-01 10:41:41,785,0.4428571,0,0.0057143,0.5857143
2025-07-01 10:41:42,786,0.4435714,0,0.0064286,0.585
2025-07-01 10:41:43,787,0.4428571,0,0.0064286,0.5857143
2025-07-01 10:41:44,788,0.4435714,0,0.0071429,0.585
2025-07-01 10:41:45,789,0.4435714,0,0.0071429,0.5857143
2025-07-01 10:41:46,790,0.4436031,0,0.006429,0.5850418
2025-07-01 10:41:47,791,0.4436031,0,0.006429,0.5857561
2025-07-01 10:41:48,792,0.4435714,0,0.005,0.5857143
2025-07-01 10:41:49,793,0.4421429,0,0.0042857,0.5857143
2025-07-01 10:41:50,794,0.4436031,0,0.0050004,0.5857561
2025-07-01 10:41:51,795,0.4435714,0,0.005,0.585
2025-07-01 10:41:52,796,0.4435397,0,0.0049996,0.5856725
2025-07-01 10:41:53,797,0.4428571,0,0.0042857,0.5857143
2025-07-01 10:41:54,798,0.4435397,0,0.0042854,0.5856725
2025-07-01 10:41:55,799,0.4428888,0,0.0035717,0.5850418
2025-07-01 10:41:56,800,0.4428255,0,0.0035712,0.5849582
2025-07-01 10:41:57,801,0.4428571,0,0.0035714,0.5842857
2025-07-01 10:41:58,802,0.4428571,0,0.0035714,0.585
2025-07-01 10:41:59,803,0.4428571,0,0.0042857,0.585
2025-07-01 10:42:00,804,0.4428571,0,0.005,0.585
2025-07-01 10:42:01,805,0.4428571,0,0.005,0.5842857
2025-07-01 10:42:02,806,0.4428571,0,0.005,0.585
2025-07-01 10:42:03,807,0.4442857,0,0.0057143,0.585
2025-07-01 10:42:04,808,0.4428571,0,0.005,0.5842857
2025-07-01 10:42:05,809,0.4421429,0,0.005,0.585
2025-07-01 10:42:06,810,0.4428888,0,0.004286,0.5850418
2025-07-01 10:42:07,811,0.4428571,0,0.0042857,0.585
2025-07-01 10:42:08,812,0.4428888,0,0.0050004,0.5850418
2025-07-01 10:42:09,813,0.4435397,0,0.0057139,0.5849582
2025-07-01 10:42:10,814,0.4428888,0,0.0050004,0.5850418
2025-07-01 10:42:11,815,0.4435714,0,0.005,0.5857143
2025-07-01 10:42:12,816,0.4428571,0,0.0042857,0.5857143
2025-07-01 10:42:13,817,0.4428255,0,0.0028569,0.5856725
2025-07-01 10:42:14,818,0.4435714,0,0.0021429,0.5857143
2025-07-01 10:42:15,819,0.4421429,0,0.0042857,0.585
2025-07-01 10:42:16,820,0.4428571,0,0.005,0.585
2025-07-01 10:42:17,821,0.4421429,0,0.005,0.585
2025-07-01 10:42:18,822,0.4428571,0,0.005,0.5857143
2025-07-01 10:42:19,823,0.4435714,0,0.005,0.5857143
2025-07-01 10:42:20,824,0.4435714,0,0.0057143,0.5842857
2025-07-01 10:42:21,825,0.4428571,0,0.0057143,0.585
2025-07-01 10:42:22,826,0.4428571,0,0.0057143,0.5842857
2025-07-01 10:42:23,827,0.4428888,0,0.0057147,0.5850418
2025-07-01 10:42:24,828,0.4435714,0,0.0057143,0.585
2025-07-01 10:42:25,829,0.4428255,0,0.0064281,0.5856725
2025-07-01 10:42:26,830,0.4428571,0,0.0071429,0.5842857
2025-07-01 10:42:27,831,0.4435714,0,0.0071429,0.585
2025-07-01 10:42:28,832,0.4428255,0,0.0071423,0.5849582
2025-07-01 10:42:29,833,0.4435714,0,0.005,0.585
2025-07-01 10:42:30,834,0.4435714,0,0.005,0.585
2025-07-01 10:42:31,835,0.4428571,0,0.005,0.585
2025-07-01 10:42:32,836,0.4435714,0,0.005,0.585
2025-07-01 10:42:33,837,0.4428255,0,0.0049996,0.584244
2025-07-01 10:42:34,838,0.4428571,0,0.0042857,0.5857143
2025-07-01 10:42:35,839,0.4435714,0,0.0042857,0.5857143
2025-07-01 10:42:36,840,0.4428571,0,0.0042857,0.5857143
2025-07-01 10:42:37,841,0.4435714,0,0.0042857,0.585
2025-07-01 10:42:38,842,0.4428255,0,0.0049996,0.5856725
2025-07-01 10:42:39,843,0.4428888,0,0.004286,0.5843275
2025-07-01 10:42:40,844,0.4428571,0,0.0042857,0.5857143
2025-07-01 10:42:41,845,0.4421744,0,0.004286,0.5850418
2025-07-01 10:42:42,846,0.4428571,0,0.0057143,0.5857143
2025-07-01 10:42:43,847,0.4428255,0,0.0057139,0.5856725
2025-07-01 10:42:44,848,0.4421429,0,0.0057143,0.5857143
2025-07-01 10:42:45,849,0.4435714,0,0.0057143,0.5857143
2025-07-01 10:42:46,850,0.4435714,0,0.0057143,0.585
2025-07-01 10:42:47,851,0.4436031,0,0.006429,0.5857561
2025-07-01 10:42:48,852,0.4428571,0,0.0064286,0.585
2025-07-01 10:42:49,853,0.4435397,0,0.0064281,0.5849582
2025-07-01 10:42:50,854,0.4435714,0,0.0057143,0.5857143
2025-07-01 10:42:51,855,0.4428571,0,0.005,0.5857143
2025-07-01 10:42:52,856,0.4421744,0,0.004286,0.5857561
2025-07-01 10:42:53,857,0.4428571,0,0.0057143,0.5864286
2025-07-01 10:42:54,858,0.4428255,0,0.0057139,0.5856725
2025-07-01 10:42:55,859,0.4435714,0,0.0057143,0.585
2025-07-01 10:42:56,860,0.4428888,0,0.004286,0.5850418
2025-07-01 10:42:57,861,0.4435714,0,0.0042857,0.585
2025-07-01 10:42:58,862,0.4435714,0,0.0035714,0.5842857
2025-07-01 10:42:59,863,0.4428571,0,0.0035714,0.585
2025-07-01 10:43:00,864,0.4428571,0,0.005,0.585
2025-07-01 10:43:01,865,0.4428571,0,0.005,0.5842857
2025-07-01 10:43:02,866,0.4428255,0,0.0049996,0.5856725
2025-07-01 10:43:03,867,0.4428571,0,0.005,0.585
2025-07-01 10:43:04,868,0.4421429,0,0.005,0.585
2025-07-01 10:43:05,869,0.4421429,0,0.0057143,0.5842857
2025-07-01 10:43:06,870,0.4435714,0,0.0057143,0.5842857
2025-07-01 10:43:07,871,0.4428571,0,0.0042857,0.5842857
2025-07-01 10:43:08,872,0.4428571,0,0.0042857,0.5842857
2025-07-01 10:43:09,873,0.4421429,0,0.0042857,0.5842857
2025-07-01 10:43:10,874,0.4428571,0,0.0042857,0.5842857
2025-07-01 10:43:11,875,0.4421429,0,0.005,0.5842857
2025-07-01 10:43:12,876,0.4428571,0,0.0057143,0.585
2025-07-01 10:43:13,877,0.4428255,0,0.0057139,0.584244
2025-07-01 10:43:14,878,0.4421429,0,0.0042857,0.585
2025-07-01 10:43:15,879,0.4428571,0,0.0035714,0.585
2025-07-01 10:43:16,880,0.4428888,0,0.0050004,0.5843275
2025-07-01 10:43:17,881,0.4428888,0,0.0050004,0.5850418
2025-07-01 10:43:18,882,0.4435397,0,0.0049996,0.5849582
2025-07-01 10:43:19,883,0.4442857,0,0.005,0.5864286
2025-07-01 10:43:20,884,0.4435397,0,0.0049996,0.5849582
2025-07-01 10:43:21,885,0.4435714,0,0.005,0.585
2025-07-01 10:43:22,886,0.4436031,0,0.004286,0.5857561
2025-07-01 10:43:23,887,0.4442857,0,0.005,0.5857143
2025-07-01 10:43:24,888,0.444254,0,0.0057139,0.5849582
2025-07-01 10:43:25,889,0.4436031,0,0.0050004,0.5857561
2025-07-01 10:43:26,890,0.4435397,0,0.0042854,0.5856725
2025-07-01 10:43:27,891,0.4436031,0,0.004286,0.5857561
2025-07-01 10:43:28,892,0.4435714,0,0.0042857,0.585
2025-07-01 10:43:29,893,0.4435714,0,0.005,0.585
2025-07-01 10:43:30,894,0.4435714,0,0.005,0.5857143
2025-07-01 10:43:31,895,0.4428255,0,0.0057139,0.5849582
2025-07-01 10:43:32,896,0.4435714,0,0.0057143,0.5842857
2025-07-01 10:43:33,897,0.4428571,0,0.005,0.5842857
2025-07-01 10:43:34,898,0.4428888,0,0.0050004,0.5850418
2025-07-01 10:43:35,899,0.4435714,0,0.0064286,0.585
2025-07-01 10:43:36,900,0.4435714,0,0.0064286,0.5842857
2025-07-01 10:43:37,901,0.4428571,0,0.0057143,0.5842857
2025-07-01 10:43:38,902,0.4428571,0,0.0057143,0.585
2025-07-01 10:43:39,903,0.4435714,0,0.0057143,0.5842857
2025-07-01 10:43:40,904,0.4428888,0,0.0057147,0.5843275
2025-07-01 10:43:41,905,0.4428255,0,0.0057139,0.5849582
2025-07-01 10:43:42,906,0.4435397,0,0.0057139,0.5849582
2025-07-01 10:43:43,907,0.4428571,0,0.005,0.5857143
2025-07-01 10:43:44,908,0.4428571,0,0.0035714,0.5842857
2025-07-01 10:43:45,909,0.4436031,0,0.0035717,0.5850418
2025-07-01 10:43:46,910,0.4428571,0,0.0042857,0.5857143
2025-07-01 10:43:47,911,0.4435714,0,0.0042857,0.585
2025-07-01 10:43:48,912,0.4428255,0,0.0042854,0.5856725
2025-07-01 10:43:49,913,0.4428571,0,0.0028571,0.585
2025-07-01 10:43:50,914,0.4428255,0,0.0028569,0.5856725
2025-07-01 10:43:51,915,0.4435714,0,0.0035714,0.5864286
2025-07-01 10:43:52,916,0.4428888,0,0.0050004,0.5857561
2025-07-01 10:43:53,917,0.4428255,0,0.0049996,0.5856725
2025-07-01 10:43:54,918,0.4428571,0,0.005,0.5857143
2025-07-01 10:43:55,919,0.4436031,0,0.004286,0.5857561
2025-07-01 10:43:56,920,0.4436031,0,0.0050004,0.5857561
2025-07-01 10:43:57,921,0.4435714,0,0.0057143,0.585
2025-07-01 10:43:58,922,0.4435714,0,0.0057143,0.5857143
2025-07-01 10:43:59,923,0.4428571,0,0.0057143,0.5857143
2025-07-01 10:44:00,924,0.4436031,0,0.0050004,0.5850418
2025-07-01 10:44:01,925,0.4428255,0,0.0057139,0.5849582
2025-07-01 10:44:02,926,0.4442857,0,0.0064286,0.5857143
2025-07-01 10:44:03,927,0.4435714,0,0.0064286,0.585
2025-07-01 10:44:04,928,0.4436031,0,0.006429,0.5850418
2025-07-01 10:44:05,929,0.4435714,0,0.0057143,0.585
2025-07-01 10:44:06,930,0.4435714,0,0.0042857,0.585
2025-07-01 10:44:07,931,0.4428888,0,0.0050004,0.5850418
2025-07-01 10:44:08,932,0.4435397,0,0.0049996,0.5849582
2025-07-01 10:44:09,933,0.4428571,0,0.0057143,0.585
2025-07-01 10:44:10,934,0.4421429,0,0.005,0.585
2025-07-01 10:44:11,935,0.4428571,0,0.0042857,0.585
2025-07-01 10:44:12,936,0.4435397,0,0.0042854,0.5849582
2025-07-01 10:44:13,937,0.4435714,0,0.0035714,0.5842857
2025-07-01 10:44:14,938,0.4428571,0,0.0042857,0.585
2025-07-01 10:44:15,939,0.4436031,0,0.004286,0.5850418
2025-07-01 10:44:16,940,0.4421744,0,0.004286,0.5843275
2025-07-01 10:44:17,941,0.4421113,0,0.0042854,0.5849582
2025-07-01 10:44:18,942,0.4428571,0,0.0042857,0.585
2025-07-01 10:44:19,943,0.4421429,0,0.005,0.5842857
2025-07-01 10:44:20,944,0.4428571,0,0.0042857,0.585
2025-07-01 10:44:21,945,0.4435397,0,0.0035712,0.5849582
2025-07-01 10:44:22,946,0.4428888,0,0.004286,0.5850418
2025-07-01 10:44:23,947,0.4435714,0,0.0035714,0.585
2025-07-01 10:44:24,948,0.4435397,0,0.0042854,0.5849582
2025-07-01 10:44:25,949,0.4428571,0,0.0057143,0.585
2025-07-01 10:44:26,950,0.4428888,0,0.0057147,0.5850418
2025-07-01 10:44:27,951,0.4428571,0,0.0057143,0.585
2025-07-01 10:44:28,952,0.4428571,0,0.0057143,0.585
2025-07-01 10:44:29,953,0.4428571,0,0.0057143,0.5857143
2025-07-01 10:44:30,954,0.4435714,0,0.005,0.5842857
2025-07-01 10:44:31,955,0.4435714,0,0.0057143,0.585
2025-07-01 10:44:32,956,0.4428571,0,0.0057143,0.5842857
2025-07-01 10:44:33,957,0.4435714,0,0.0057143,0.585
2025-07-01 10:44:34,958,0.4428571,0,0.0064286,0.585
2025-07-01 10:44:35,959,0.4436031,0,0.006429,0.5857561
2025-07-01 10:44:36,960,0.4428571,0,0.0064286,0.585
2025-07-01 10:44:37,961,0.4428255,0,0.0064281,0.5849582
2025-07-01 10:44:38,962,0.4428888,0,0.0057147,0.5850418
2025-07-01 10:44:39,963,0.4428571,0,0.0042857,0.585
2025-07-01 10:44:40,964,0.4421429,0,0.005,0.585
2025-07-01 10:44:41,965,0.4428571,0,0.0064286,0.585
2025-07-01 10:44:42,966,0.4428571,0,0.0057143,0.5857143
2025-07-01 10:44:43,967,0.4421429,0,0.005,0.585
2025-07-01 10:44:44,968,0.4428255,0,0.0057139,0.5856725
2025-07-01 10:44:45,969,0.4428888,0,0.0050004,0.5850418
2025-07-01 10:44:46,970,0.4435714,0,0.005,0.5857143
2025-07-01 10:44:47,971,0.4428571,0,0.0042857,0.585
2025-07-01 10:44:48,972,0.4435714,0,0.0057143,0.585
2025-07-01 10:44:49,973,0.4428571,0,0.0057143,0.5842857
2025-07-01 10:44:50,974,0.4435714,0,0.005,0.5842857
2025-07-01 10:44:51,975,0.4428888,0,0.0050004,0.5843275
2025-07-01 10:44:52,976,0.4428571,0,0.0057143,0.585
2025-07-01 10:44:53,977,0.4435397,0,0.0057139,0.5849582
2025-07-01 10:44:54,978,0.4442857,0,0.005,0.585
2025-07-01 10:44:55,979,0.4435714,0,0.005,0.585
2025-07-01 10:44:56,980,0.4435397,0,0.0049996,0.584244
2025-07-01 10:44:57,981,0.4442857,0,0.005,0.5842857
2025-07-01 10:44:58,982,0.4436031,0,0.0050004,0.5850418
2025-07-01 10:44:59,983,0.4435714,0,0.005,0.5857143
2025-07-01 10:45:00,984,0.4428255,0,0.0049996,0.5849582
2025-07-01 10:45:01,985,0.4435714,0,0.005,0.5857143
2025-07-01 10:45:02,986,0.4428571,0,0.0035714,0.585
2025-07-01 10:45:03,987,0.4428255,0,0.0035712,0.5849582
2025-07-01 10:45:04,988,0.4435714,0,0.0035714,0.5857143
2025-07-01 10:45:05,989,0.4435397,0,0.0042854,0.5856725
2025-07-01 10:45:06,990,0.4435714,0,0.0035714,0.5857143
2025-07-01 10:45:07,991,0.4428888,0,0.0050004,0.5857561
2025-07-01 10:45:08,992,0.4421429,0,0.005,0.585
2025-07-01 10:45:09,993,0.4428571,0,0.0042857,0.585
2025-07-01 10:45:10,994,0.4435714,0,0.0042857,0.585
2025-07-01 10:45:11,995,0.4421429,0,0.0042857,0.585
2025-07-01 10:45:12,996,0.4428255,0,0.0042854,0.584244
2025-07-01 10:45:13,997,0.4428571,0,0.0042857,0.585
2025-07-01 10:45:14,998,0.4428571,0,0.0057143,0.5842857
2025-07-01 10:45:15,999,0.4421429,0,0.0064286,0.5842857
2025-07-01 10:45:16,1000,0.4428571,0,0.0057143,0.585
2025-07-01 10:45:17,1001,0.4428571,0,0.0057143,0.585
2025-07-01 10:45:18,1002,0.4421429,0,0.0064286,0.585
2025-07-01 10:45:19,1003,0.4421744,0,0.0057147,0.5850418
2025-07-01 10:45:20,1004,0.4421429,0,0.0057143,0.5842857
2025-07-01 10:45:21,1005,0.4428255,0,0.0042854,0.584244
2025-07-01 10:45:22,1006,0.4428571,0,0.0042857,0.585
2025-07-01 10:45:23,1007,0.4421113,0,0.0042854,0.5849582
2025-07-01 10:45:24,1008,0.4421429,0,0.005,0.585
2025-07-01 10:45:25,1009,0.4421429,0,0.005,0.585
2025-07-01 10:45:26,1010,0.4421744,0,0.004286,0.5857561
2025-07-01 10:45:27,1011,0.4421113,0,0.0042854,0.584244
2025-07-01 10:45:28,1012,0.4421744,0,0.004286,0.5857561
2025-07-01 10:45:29,1013,0.4428571,0,0.0035714,0.585
2025-07-01 10:45:30,1014,0.4421429,0,0.0035714,0.5842857
2025-07-01 10:45:31,1015,0.4421744,0,0.0035717,0.5850418
2025-07-01 10:45:32,1016,0.4428571,0,0.0042857,0.585
2025-07-01 10:45:33,1017,0.4428571,0,0.0042857,0.5842857
2025-07-01 10:45:34,1018,0.4442857,0,0.005,0.585
2025-07-01 10:45:35,1019,0.4428888,0,0.0050004,0.5850418
2025-07-01 10:45:36,1020,0.4428571,0,0.005,0.585
2025-07-01 10:45:37,1021,0.4436031,0,0.004286,0.5850418
2025-07-01 10:45:38,1022,0.4428888,0,0.0035717,0.5850418
2025-07-01 10:45:39,1023,0.4435714,0,0.0042857,0.585
2025-07-01 10:45:40,1024,0.4435714,0,0.005,0.585
2025-07-01 10:45:41,1025,0.4435714,0,0.005,0.585
2025-07-01 10:45:42,1026,0.4435714,0,0.0035714,0.5842857
2025-07-01 10:45:43,1027,0.4428571,0,0.0042857,0.585
2025-07-01 10:45:44,1028,0.4435714,0,0.005,0.585
2025-07-01 10:45:45,1029,0.4435714,0,0.005,0.585
2025-07-01 10:45:46,1030,0.4428571,0,0.005,0.585
2025-07-01 10:45:47,1031,0.4428571,0,0.005,0.585
2025-07-01 10:45:48,1032,0.4421429,0,0.005,0.585
2025-07-01 10:45:49,1033,0.4428255,0,0.0057139,0.5856725
2025-07-01 10:45:50,1034,0.4428571,0,0.0064286,0.585
2025-07-01 10:45:51,1035,0.4421429,0,0.0071429,0.585
2025-07-01 10:45:52,1036,0.4428571,0,0.0071429,0.5842857
2025-07-01 10:45:53,1037,0.4428255,0,0.0064281,0.584244
2025-07-01 10:45:54,1038,0.4421429,0,0.0064286,0.5842857
2025-07-01 10:45:55,1039,0.4421429,0,0.0064286,0.585
2025-07-01 10:45:56,1040,0.4421429,0,0.0071429,0.585
