frequency,num_pairs,continuous/proportionalResident_mean,continuous/proportionalResident_median,continuous/proportionalResident_std,continuous/proportionalResident_mad,continuous/proportionalSwapped_mean,continuous/proportionalSwapped_median,continuous/proportionalSwapped_std,continuous/proportionalSwapped_mad,continuous/resident_mean,continuous/resident_median,continuous/resident_std,continuous/resident_mad,continuous/swapped_mean,continuous/swapped_median,continuous/swapped_std,continuous/swapped_mad,continuous/virtual_mean,continuous/virtual_median,continuous/virtual_std,continuous/virtual_mad,datamgmt/proportionalResident_mean,datamgmt/proportionalResident_median,datamgmt/proportionalResident_std,datamgmt/proportionalResident_mad,datamgmt/proportionalSwapped_mean,datamgmt/proportionalSwapped_median,datamgmt/proportionalSwapped_std,datamgmt/proportionalSwapped_mad,datamgmt/resident_mean,datamgmt/resident_median,datamgmt/resident_std,datamgmt/resident_mad,datamgmt/swapped_mean,datamgmt/swapped_median,datamgmt/swapped_std,datamgmt/swapped_mad,datamgmt/virtual_mean,datamgmt/virtual_median,datamgmt/virtual_std,datamgmt/virtual_mad,ros2listener/proportionalResident_mean,ros2listener/proportionalResident_median,ros2listener/proportionalResident_std,ros2listener/proportionalResident_mad,ros2listener/proportionalSwapped_mean,ros2listener/proportionalSwapped_median,ros2listener/proportionalSwapped_std,ros2listener/proportionalSwapped_mad,ros2listener/resident_mean,ros2listener/resident_median,ros2listener/resident_std,ros2listener/resident_mad,ros2listener/swapped_mean,ros2listener/swapped_median,ros2listener/swapped_std,ros2listener/swapped_mad,ros2listener/virtual_mean,ros2listener/virtual_median,ros2listener/virtual_std,ros2listener/virtual_mad,ros2talker/proportionalResident_mean,ros2talker/proportionalResident_median,ros2talker/proportionalResident_std,ros2talker/proportionalResident_mad,ros2talker/proportionalSwapped_mean,ros2talker/proportionalSwapped_median,ros2talker/proportionalSwapped_std,ros2talker/proportionalSwapped_mad,ros2talker/resident_mean,ros2talker/resident_median,ros2talker/resident_std,ros2talker/resident_mad,ros2talker/swapped_mean,ros2talker/swapped_median,ros2talker/swapped_std,ros2talker/swapped_mad,ros2talker/virtual_mean,ros2talker/virtual_median,ros2talker/virtual_std,ros2talker/virtual_mad,structural/proportionalResident_mean,structural/proportionalResident_median,structural/proportionalResident_std,structural/proportionalResident_mad,structural/proportionalSwapped_mean,structural/proportionalSwapped_median,structural/proportionalSwapped_std,structural/proportionalSwapped_mad,structural/resident_mean,structural/resident_median,structural/resident_std,structural/resident_mad,structural/swapped_mean,structural/swapped_median,structural/swapped_std,structural/swapped_mad,structural/virtual_mean,structural/virtual_median,structural/virtual_std,structural/virtual_mad,influxdb/memusage_mean,influxdb/memusage_median,influxdb/memusage_std,influxdb/memusage_mad,neo4j/memusage_mean,neo4j/memusage_median,neo4j/memusage_std,neo4j/memusage_mad,influxdb/memrss_mean,influxdb/memrss_median,influxdb/memrss_std,influxdb/memrss_mad,neo4j/memrss_mean,neo4j/memrss_median,neo4j/memrss_std,neo4j/memrss_mad,stream/proportionalResident_mean,stream/proportionalResident_median,stream/proportionalResident_std,stream/proportionalResident_mad,stream/proportionalSwapped_mean,stream/proportionalSwapped_median,stream/proportionalSwapped_std,stream/proportionalSwapped_mad,stream/resident_mean,stream/resident_median,stream/resident_std,stream/resident_mad,stream/swapped_mean,stream/swapped_median,stream/swapped_std,stream/swapped_mad,stream/virtual_mean,stream/virtual_median,stream/virtual_std,stream/virtual_mad,ros2/proportionalResident_mean,ros2/proportionalResident_median,ros2/proportionalResident_std,ros2/proportionalResident_mad,ros2/proportionalSwapped_mean,ros2/proportionalSwapped_median,ros2/proportionalSwapped_std,ros2/proportionalSwapped_mad,ros2/resident_mean,ros2/resident_median,ros2/resident_std,ros2/resident_mad,ros2/swapped_mean,ros2/swapped_median,ros2/swapped_std,ros2/swapped_mad,ros2/virtual_mean,ros2/virtual_median,ros2/virtual_std,ros2/virtual_mad,db/memrss_mean,db/memrss_median,db/memrss_std,db/memrss_mad,db/memusage_mean,db/memusage_median,db/memusage_std,db/memusage_mad
50,0,8342749.866666666,8354304.0,104172.33910476518,107520.0,0.0,0.0,0.0,0.0,17136162.133333333,17031168.0,199431.1626282015,0.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,5810124.8,5810176.0,1822.3026298000757,0.0,0.0,0.0,0.0,0.0,13369344.0,13369344.0,0.0,0.0,0.0,0.0,0.0,0.0,219250688.0,219250688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9671850.666666666,9754624.0,192002.94277217507,3072.0,0.0,0.0,0.0,0.0,18562525.866666667,18653184.0,255721.14425052048,0.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,199929856.0,200706048.0,2015965.6131971823,397312.0,955475421.8666667,955453440.0,75209.45466517337,2048.0,81784627.2,82587648.0,1993565.5883915317,376832.0,527734920.53333336,527732736.0,26890.658010787087,0.0,23824725.333333332,23919104.0,297997.5845067403,110592.0,0.0,0.0,0.0,0.0,49068032.0,49053696.0,455152.306878722,0.0,0.0,0.0,0.0,0.0,1103228928.0,1103228928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609519547.7333333,610320384.0,2020456.2464023188,376832.0,1155405277.8666668,1156159488.0,2091175.0678623556,399360.0
50,10,9107506.360655738,9151488.0,132900.10819032876,69632.0,0.0,0.0,0.0,0.0,20282317.639344264,20316160.0,194645.35289718004,131072.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,5002139.278688525,5002240.0,307.4796541316482,0.0,0.0,0.0,0.0,0.0,13369344.0,13369344.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,177993224.39344263,177992704.0,1709.6297774536697,1024.0,0.0,0.0,0.0,0.0,1087934464.0,1087934464.0,0.0,0.0,0.0,0.0,0.0,0.0,9592463360.0,9592463360.0,0.0,0.0,174971501.1147541,174970880.0,1364.63370052627,1024.0,0.0,0.0,0.0,0.0,1081479168.0,1081479168.0,0.0,0.0,0.0,0.0,0.0,0.0,9706381312.0,9706381312.0,0.0,0.0,8952882.360655738,9000960.0,232762.988083446,126976.0,0.0,0.0,0.0,0.0,18630488.13114754,18677760.0,238143.5368018957,131072.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,206016512.0,205926400.0,2494014.901663474,1454080.0,1087045363.409836,1087041536.0,68346.63731239869,32768.0,86347305.96721311,86286336.0,2265012.4607924046,1175552.0,658074372.1967213,658063360.0,59528.56926855083,24576.0,23062528.0,23154688.0,365970.57592790644,196608.0,0.0,0.0,0.0,0.0,52282149.7704918,52363264.0,432788.8896990757,262144.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,352964725.5081967,352963584.0,3074.26347797994,2048.0,0.0,0.0,0.0,0.0,2169413632.0,2169413632.0,0.0,0.0,0.0,0.0,0.0,0.0,19298844672.0,19298844672.0,0.0,0.0,744421678.1639345,744349696.0,2324541.0300609553,1200128.0,1293061875.409836,1292967936.0,2562361.5389758726,1486848.0
50,20,8987511.466666667,9042944.0,104085.52821980335,12288.0,0.0,0.0,0.0,0.0,20186180.266666666,20217856.0,207970.15896222982,110592.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,5004748.8,5004288.0,513.732661466669,0.0,0.0,0.0,0.0,0.0,13238272.0,13238272.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,344250231.46666664,344249856.0,1908.447656210978,1536.0,0.0,0.0,0.0,0.0,2187579392.0,2187579392.0,0.0,0.0,0.0,0.0,0.0,0.0,19288678400.0,19288678400.0,0.0,0.0,341797853.8666667,341797376.0,1577.0103389133337,1536.0,0.0,0.0,0.0,0.0,2176618496.0,2176618496.0,0.0,0.0,0.0,0.0,0.0,0.0,18847338496.0,18847338496.0,0.0,0.0,8890982.4,9052160.0,289014.52133801865,98304.0,0.0,0.0,0.0,0.0,18682402.133333333,18870272.0,299344.4365587806,65536.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,210799889.06666666,210835456.0,2682857.5290523996,2060288.0,1103647539.2,1103663104.0,140209.85120118211,98304.0,87852441.6,87900160.0,2200172.3725457205,1646592.0,672104789.3333334,672135168.0,119456.68245607874,106496.0,22883242.666666664,23099392.0,393613.78221928864,110592.0,0.0,0.0,0.0,0.0,52106854.4,52326400.0,507314.59552101046,176128.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,686048085.3333333,686047232.0,3485.4579951243118,3072.0,0.0,0.0,0.0,0.0,4364197888.0,4364197888.0,0.0,0.0,0.0,0.0,0.0,0.0,38136016896.0,38136016896.0,0.0,0.0,759957230.9333334,760035328.0,2319629.0550017995,1753088.0,1314447428.2666667,1314498560.0,2823067.380253582,2158592.0
50,30,9007240.533333333,9035776.0,82704.09118064122,28672.0,0.0,0.0,0.0,0.0,20173892.266666666,20207616.0,185091.86703573755,108544.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,4940253.866666666,4942848.0,5000.468667752568,0.0,0.0,0.0,0.0,0.0,13500416.0,13500416.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,571711914.6666666,571712512.0,3304.945788763662,1024.0,0.0,0.0,0.0,0.0,3416297472.0,3416297472.0,0.0,0.0,0.0,0.0,0.0,0.0,30590881792.0,30590881792.0,0.0,0.0,563934105.6,563934208.0,793.1869893032789,0.0,0.0,0.0,0.0,0.0,3393691648.0,3393691648.0,0.0,0.0,0.0,0.0,0.0,0.0,26909630464.0,26909630464.0,0.0,0.0,9012701.866666667,9166848.0,223288.79497276322,28672.0,0.0,0.0,0.0,0.0,18837230.933333334,18939904.0,190158.42732586514,65536.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,220338039.46666667,220407808.0,1763318.1777110503,1318912.0,1204251238.4,1204228096.0,62159.300404849615,0.0,92152422.4,92233728.0,1047266.1174396856,720896.0,768456635.7333333,768450560.0,20030.642693317273,0.0,22960196.266666666,23145472.0,310993.354821157,57344.0,0.0,0.0,0.0,0.0,52511539.2,52647936.0,375250.2943616027,174080.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,1135646020.2666667,1135646720.0,4098.132778066941,1024.0,0.0,0.0,0.0,0.0,6809989120.0,6809989120.0,0.0,0.0,0.0,0.0,0.0,0.0,57500512256.0,57500512256.0,0.0,0.0,860609058.1333333,860684288.0,1067296.760133003,720896.0,1424589277.8666668,1424635904.0,1825477.4781159,1318912.0
50,40,9030436.57142857,9054208.0,48824.59266724176,0.0,0.0,0.0,0.0,0.0,20021906.285714287,20051968.0,249371.1843950856,174080.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,4924123.428571428,4924416.0,1534.0038977921663,0.0,0.0,0.0,0.0,0.0,13762560.0,13762560.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,863089353.1428572,863089664.0,1103.2212574353082,1024.0,0.0,0.0,0.0,0.0,4777062400.0,4777062400.0,0.0,0.0,0.0,0.0,0.0,0.0,41822650368.0,41822650368.0,0.0,0.0,849358153.1428572,849359872.0,4371.182171818144,2048.0,0.0,0.0,0.0,0.0,4745506816.0,4745506816.0,0.0,0.0,0.0,0.0,0.0,0.0,36712030208.0,36712030208.0,0.0,0.0,8964827.42857143,9035776.0,246721.43299127367,126976.0,0.0,0.0,0.0,0.0,18821705.14285714,18882560.0,239304.60805557793,147456.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,228410163.2,228823040.0,3418289.063358803,2646016.0,1306196923.7333333,1306157056.0,83101.63206414354,0.0,92749004.8,93175808.0,2480268.955974289,1695744.0,864614400.0,864595968.0,35239.15923505015,0.0,22919387.42857143,23014400.0,297080.0295563076,126976.0,0.0,0.0,0.0,0.0,52606171.428571425,52697088.0,488675.7924506635,321536.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,1712447506.2857144,1712449536.0,5474.403429253452,3072.0,0.0,0.0,0.0,0.0,9522569216.0,9522569216.0,0.0,0.0,0.0,0.0,0.0,0.0,78534680576.0,78534680576.0,0.0,0.0,957363404.8,957771776.0,2515508.115209339,1695744.0,1534607086.9333334,1534980096.0,3501390.6954229465,2646016.0
60,0,8164044.8,8178688.0,104058.00557296748,102400.0,0.0,0.0,0.0,0.0,17307238.4,17346560.0,60571.6205459793,0.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,5855590.4,5855232.0,1746.6096475792606,2048.0,0.0,0.0,0.0,0.0,13369344.0,13369344.0,0.0,0.0,0.0,0.0,0.0,0.0,219250688.0,219250688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9610308.266666668,9658368.0,238720.4862060149,45568.0,0.0,0.0,0.0,0.0,18742203.733333334,18792448.0,236560.25591414332,0.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,200417280.0,201078784.0,2004549.9688980957,485376.0,955674692.2666667,955666432.0,90629.58739199322,4096.0,82255530.66666667,82950144.0,2001748.0771525225,460800.0,527938082.1333333,527945728.0,42496.45654917781,4096.0,23629943.46666667,23692288.0,344525.10142656165,150016.0,0.0,0.0,0.0,0.0,49418786.13333333,49508352.0,297131.87646012264,0.0,0.0,0.0,0.0,0.0,1103228928.0,1103228928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610193612.8,610895872.0,2044244.5337017004,464896.0,1156091972.2666667,1156745216.0,2095179.556290089,489472.0
60,10,9013930.666666666,9032704.0,134196.3446412511,116736.0,0.0,0.0,0.0,0.0,20248644.266666666,20267008.0,218690.6083160011,151552.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,4930560.0,4930560.0,0.0,0.0,0.0,0.0,0.0,0.0,13500416.0,13500416.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,177590886.4,177591296.0,1915.2646690581362,1536.0,0.0,0.0,0.0,0.0,1088167936.0,1088167936.0,0.0,0.0,0.0,0.0,0.0,0.0,9324044288.0,9324044288.0,0.0,0.0,175073331.2,175072256.0,2202.0943867453993,1024.0,0.0,0.0,0.0,0.0,1081618432.0,1081618432.0,0.0,0.0,0.0,0.0,0.0,0.0,9773621248.0,9773621248.0,0.0,0.0,9135718.4,9242624.0,222227.65052532672,73728.0,0.0,0.0,0.0,0.0,18942634.666666668,19062784.0,191987.16003770835,0.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,204968345.6,204898304.0,1957760.2881260419,825344.0,1087755673.6,1087754240.0,75878.93988234019,40960.0,85115289.6,85049344.0,1692282.6458059058,563200.0,658629495.4666667,658636800.0,58575.89081173841,40960.0,23080209.066666666,23205888.0,356423.99516657786,190464.0,0.0,0.0,0.0,0.0,52691694.93333334,52830208.0,410677.7683537095,151552.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,352664217.6,352663552.0,4117.359055803536,2560.0,0.0,0.0,0.0,0.0,2169786368.0,2169786368.0,0.0,0.0,0.0,0.0,0.0,0.0,19097665536.0,19097665536.0,0.0,0.0,743744785.0666667,743686144.0,1750858.5366176441,604160.0,1292724019.1999998,1292652544.0,2033639.228008382,866304.0
60,20,8966932.983606558,9022464.0,104800.85021704926,20480.0,0.0,0.0,0.0,0.0,20023128.13114754,20013056.0,250045.7023462894,188416.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,4962236.852459016,4963328.0,1811.3404413680823,0.0,0.0,0.0,0.0,0.0,13500416.0,13500416.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,344209072.26229507,344209408.0,787.0226998344108,1024.0,0.0,0.0,0.0,0.0,2187112448.0,2187112448.0,0.0,0.0,0.0,0.0,0.0,0.0,19154460672.0,19154460672.0,0.0,0.0,340292255.47540987,340293632.0,3155.5444939902063,1024.0,0.0,0.0,0.0,0.0,2172919808.0,2172919808.0,0.0,0.0,0.0,0.0,0.0,0.0,18578837504.0,18578837504.0,0.0,0.0,8943666.360655738,9069568.0,273044.71973006136,131072.0,0.0,0.0,0.0,0.0,18643783.344262294,18800640.0,311848.2404462617,131072.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,210250835.93442622,210485248.0,1847165.2735541188,1499136.0,1104611965.9016395,1104617472.0,105007.05414680557,65536.0,86897647.21311475,87134208.0,1310543.2746433713,1040384.0,672795396.1967213,672792576.0,85174.94196276659,81920.0,22872836.196721315,23055360.0,379656.9103884787,151552.0,0.0,0.0,0.0,0.0,52167327.475409836,52314112.0,561893.9427925511,319488.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,684501327.737705,684503040.0,3942.567193824617,2048.0,0.0,0.0,0.0,0.0,4360032256.0,4360032256.0,0.0,0.0,0.0,0.0,0.0,0.0,37733298176.0,37733298176.0,0.0,0.0,759693043.409836,759926784.0,1395718.216606138,1122304.0,1314862801.8360658,1315102720.0,1952172.3277009244,1564672.0
60,30,9084911.213114753,9145344.0,118311.44502500097,16384.0,0.0,0.0,0.0,0.0,20311929.704918034,20344832.0,215394.00249212634,147456.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,4875264.0,4875264.0,0.0,0.0,0.0,0.0,0.0,0.0,13369344.0,13369344.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,571139256.6557378,571139072.0,2316.3549734100625,1024.0,0.0,0.0,0.0,0.0,3417448448.0,3417448448.0,0.0,0.0,0.0,0.0,0.0,0.0,30590840832.0,30590840832.0,0.0,0.0,564056567.6065574,564056064.0,1234.800648940124,1024.0,0.0,0.0,0.0,0.0,3393490944.0,3393490944.0,0.0,0.0,0.0,0.0,0.0,0.0,26909634560.0,26909634560.0,0.0,0.0,8909018.229508197,9085952.0,249504.14497935653,0.0,0.0,0.0,0.0,0.0,18505929.442622952,18718720.0,346056.9995423936,0.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,221609715.40983605,222171136.0,2091173.1933055934,1265664.0,1204981222.819672,1204928512.0,104907.38927223832,0.0,92810659.67213115,93376512.0,1370733.9806217288,593920.0,768741510.295082,768716800.0,52379.53532419071,0.0,22869193.442622952,23106560.0,367815.5900043575,16384.0,0.0,0.0,0.0,0.0,52187203.14754099,52432896.0,561451.0020345199,147456.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,1135195824.2622952,1135195136.0,3551.1556223501866,2048.0,0.0,0.0,0.0,0.0,6810939392.0,6810939392.0,0.0,0.0,0.0,0.0,0.0,0.0,57500475392.0,57500475392.0,0.0,0.0,861552169.9672132,862093312.0,1423113.5159459196,593920.0,1426590938.2295082,1427099648.0,2196080.5825778316,1265664.0
60,40,8996971.789473685,9019392.0,49164.8304056063,4096.0,0.0,0.0,0.0,0.0,20263415.01754386,20242432.0,209981.8164866128,131072.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,5070848.0,5070848.0,0.0,0.0,0.0,0.0,0.0,0.0,13631488.0,13631488.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,859120460.3508772,859120640.0,1887.3970406282913,2048.0,0.0,0.0,0.0,0.0,4775747584.0,4775747584.0,0.0,0.0,0.0,0.0,0.0,0.0,40814600192.0,40814600192.0,0.0,0.0,850115619.9298246,850115584.0,1367.8973418515777,1024.0,0.0,0.0,0.0,0.0,4746289152.0,4746289152.0,0.0,0.0,0.0,0.0,0.0,0.0,36980465664.0,36980465664.0,0.0,0.0,8988833.684210526,9198592.0,265821.8986603597,0.0,0.0,0.0,0.0,0.0,18801286.736842107,18911232.0,331510.22195932176,299008.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,227667162.2295082,228257792.0,2933020.5723522203,2330624.0,1381037643.5409837,1381023744.0,55923.4201057046,0.0,91175952.78688525,91774976.0,1938999.0793656155,1601536.0,938762911.4754099,938758144.0,17348.551916136556,0.0,23056653.47368421,23288832.0,314986.729065966,4096.0,0.0,0.0,0.0,0.0,52696189.75438596,52785152.0,541492.0384459345,430080.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,1709236080.2807016,1709236224.0,3255.294382479869,3072.0,0.0,0.0,0.0,0.0,9522036736.0,9522036736.0,0.0,0.0,0.0,0.0,0.0,0.0,77795065856.0,77795065856.0,0.0,0.0,1029938864.2622951,1030533120.0,1956347.6312817521,1601536.0,1608704805.7704918,1609281536.0,2988943.992457925,2330624.0
70,0,8337646.933333334,8339456.0,105302.15705709373,98304.0,0.0,0.0,0.0,0.0,17618944.0,17588224.0,90123.04400735997,0.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,5905425.066666666,5905408.0,1123.1872003391286,1024.0,0.0,0.0,0.0,0.0,13500416.0,13500416.0,0.0,0.0,0.0,0.0,0.0,0.0,219250688.0,219250688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9557350.4,9652736.0,265286.575309732,122368.0,0.0,0.0,0.0,0.0,18353083.733333334,18403328.0,308187.3466278053,262144.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,200381508.26666668,201134080.0,1732428.17281584,65536.0,962924202.6666666,962899968.0,83580.7612042402,4096.0,82219758.93333334,82966528.0,1716811.431599811,67584.0,535202201.6,535195648.0,19826.716865578033,0.0,23800422.4,23897600.0,371711.91956716485,221696.0,0.0,0.0,0.0,0.0,49472443.733333334,49491968.0,398310.39063516527,262144.0,0.0,0.0,0.0,0.0,1103228928.0,1103228928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617421960.5333333,618162176.0,1736638.148465389,67584.0,1163305710.9333334,1164034048.0,1816008.9340200801,69632.0
70,10,9086498.133333333,9106432.0,105399.51266980683,57344.0,0.0,0.0,0.0,0.0,20189184.0,20150272.0,210354.92934803537,133120.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,4891716.266666667,4891648.0,257.58604727626926,0.0,0.0,0.0,0.0,0.0,13500416.0,13500416.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,177397350.4,177396736.0,1335.7980563908704,1024.0,0.0,0.0,0.0,0.0,1087647744.0,1087647744.0,0.0,0.0,0.0,0.0,0.0,0.0,9324044288.0,9324044288.0,0.0,0.0,174760925.86666667,174759936.0,5940.955283187725,6144.0,0.0,0.0,0.0,0.0,1081479168.0,1081479168.0,0.0,0.0,0.0,0.0,0.0,0.0,9572278272.0,9572278272.0,0.0,0.0,9082811.733333332,9212928.0,224613.16588710021,1024.0,0.0,0.0,0.0,0.0,18746299.733333334,18862080.0,196187.92335591748,0.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,205803588.26666668,205639680.0,2169499.4030772955,698368.0,1090182075.7333333,1090160640.0,86353.75002502966,61440.0,85735219.2,85585920.0,1928784.2164184607,385024.0,660893900.8,660873216.0,62690.440132123185,57344.0,23061026.133333333,23211008.0,330270.2646041833,58368.0,0.0,0.0,0.0,0.0,52435899.733333334,52512768.0,406542.8527039528,133120.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,352158276.26666665,352156672.0,7276.753339578596,7168.0,0.0,0.0,0.0,0.0,2169126912.0,2169126912.0,0.0,0.0,0.0,0.0,0.0,0.0,18896322560.0,18896322560.0,0.0,0.0,746629120.0,746459136.0,1991474.656550584,442368.0,1295985664.0,1295800320.0,2255853.1531023253,759808.0
70,20,9953314.133333333,10022400.0,105446.63145080027,12800.0,0.0,0.0,0.0,0.0,20983466.666666668,20969472.0,186857.0118822998,122880.0,0.0,0.0,0.0,0.0,442653559.46666664,442654720.0,3207.6592630799487,4096.0,4922094.933333334,4922368.0,1030.344189105077,0.0,0.0,0.0,0.0,0.0,13369344.0,13369344.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,343960695.46666664,343961600.0,1223.1705324330003,1024.0,0.0,0.0,0.0,0.0,2187599872.0,2187599872.0,0.0,0.0,0.0,0.0,0.0,0.0,19221553152.0,19221553152.0,0.0,0.0,340053998.93333334,340054016.0,742.0582887851884,0.0,0.0,0.0,0.0,0.0,2172424192.0,2172424192.0,0.0,0.0,0.0,0.0,0.0,0.0,18578837504.0,18578837504.0,0.0,0.0,8837802.666666666,9006080.0,238968.25752832595,77824.0,0.0,0.0,0.0,0.0,18376021.333333332,18534400.0,237017.55830393996,131072.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,212317457.06666666,211900416.0,2393243.257900068,2306048.0,1105514905.6,1105502208.0,59182.52152056554,16384.0,88550946.13333334,88143872.0,1885381.9279985619,1648640.0,673413666.1333333,673413120.0,27564.286237421984,14336.0,23713211.733333334,23950848.0,345445.2331682313,90624.0,0.0,0.0,0.0,0.0,52728832.0,52873216.0,423874.5701862398,253952.0,0.0,0.0,0.0,0.0,1238305655.4666667,1238306816.0,3207.6592630799487,4096.0,684014694.4,684015616.0,1965.2288212181888,1024.0,0.0,0.0,0.0,0.0,4360024064.0,4360024064.0,0.0,0.0,0.0,0.0,0.0,0.0,37800390656.0,37800390656.0,0.0,0.0,761964612.2666667,761556992.0,1912946.2142359838,1662976.0,1317832362.6666665,1317402624.0,2452425.779420634,2322432.0
